ID,Name,Height,Weight,Age,Sex,Profession,Salary,Has_car
9925,Кузнецов Олег,184.0,53.0,45,м,программист,249000,False
9927,Орехов Сидор,189.0,66.0,66,м,студент,354000,False
9928,Жуков Остап,179.0,71.0,51,м,программист,475000,False
9929,Быков Глеб,189.0,78.0,49,м,бухгалтер,130000,True
9930,Ширяев Руслан,168.0,108.0,20,м,программист,12000,True
9931,Жуков Гордей,190.0,95.0,24,м,преподаватель,185000,True
9932,Ильин Фома,176.0,78.0,43,м,программист,227000,True
9933,Мышкин Руслан,191.0,88.0,77,м,автослесарь,362000,True
9934,Блинов Демьян,168.0,63.0,85,м,автослесарь,432000,False
9935,Носков Данила,166.0,50.0,66,м,продавец,147000,True
9937,Панов Остап,169.0,87.0,42,м,автослесарь,28000,True
9938,Шилов Герман,182.0,63.0,49,м,программист,204000,False
9939,Беспалов Георгий,166.0,105.0,79,м,преподаватель,365000,False
9940,Королёв Мартын,185.0,63.0,24,м,студент,303000,False
9941,Гущин Виссарион,177.0,109.0,26,м,студент,207000,True
9942,Сазонов Влад,193.0,107.0,35,м,программист,31000,True
9943,Зыков Евдоким,187.0,82.0,22,м,бухгалтер,150000,False
9944,Соболев Вениамин,182.0,87.0,34,м,инженер,440000,False
9945,Гаврилов Радик,170.0,114.0,25,м,программист,438000,False
9946,Логинов Егорий,180.0,106.0,71,м,сантехник,36000,False
9947,Белов Серафим,183.0,82.0,66,м,продавец,212000,True
9948,Ковалёв Игорь,192.0,61.0,76,м,преподаватель,249000,True
9949,Блинов Григорий,168.0,85.0,63,м,преподаватель,421000,True
9950,Терентьев Арсентий,188.0,91.0,88,м,инженер,87000,False
9951,Соколов Владлен,167.0,78.0,54,м,автослесарь,274000,True
9952,Гусев Казимир,176.0,85.0,25,м,инженер,209000,False
9953,Морозов Константин,180.0,84.0,74,м,врач,80000,True
9954,Алексеев Борислав,184.0,89.0,35,м,сантехник,428000,True
9955,Шестаков Климент,191.0,107.0,30,м,сантехник,426000,True
9956,Карпов Ждан,169.0,83.0,61,м,программист,40000,False
9957,Носов Святослав,177.0,71.0,65,м,продавец,246000,True
9958,Меркушев Евгений,184.0,77.0,26,м,бухгалтер,478000,True
9959,Тихонов Семён,186.0,100.0,29,м,студент,424000,False
9960,Соловьёв Станислав,170.0,116.0,49,м,инженер,259000,True
9963,Носков Леонид,173.0,70.0,22,м,автослесарь,90000,False
9964,Сазонов Наум,167.0,114.0,35,м,студент,60000,False
9965,Шашков Филимон,189.0,114.0,30,м,продавец,128000,False
9966,Гаврилов Леонтий,165.0,103.0,60,м,преподаватель,173000,False
9967,Беляков Иннокентий,172.0,68.0,33,м,инженер,404000,True
9968,Смирнов Макарий,188.0,61.0,62,м,преподаватель,328000,False
9969,Фомин Роман,193.0,57.0,68,м,бухгалтер,365000,False
9970,Фролов Савелий,178.0,107.0,68,м,сантехник,230000,True
9971,Селиверстов Мартын,172.0,93.0,88,м,автослесарь,52000,True
9972,Пестов Демьян,165.0,54.0,70,м,врач,197000,True
9973,Абрамов Алексей,191.0,63.0,45,м,сантехник,299000,True
9974,Мясников Григорий,175.0,103.0,35,м,врач,16000,False
9975,Дмитриев Андрей,168.0,76.0,33,м,инженер,173000,False
9976,Иванков Алексей,165.0,115.0,77,м,автослесарь,80000,False
9977,Орлов Радий,191.0,79.0,18,м,преподаватель,44000,False
9978,Коновалов Флор,180.0,89.0,86,м,студент,491000,True
9979,Быков Григорий,167.0,83.0,61,м,студент,15000,True
9980,Белов Егор,189.0,107.0,43,м,программист,368000,False
9981,Носов Леонид,192.0,117.0,42,м,автослесарь,320000,True
9982,Воронов Ефим,177.0,87.0,45,м,преподаватель,238000,False
9984,Иванков Диомид,177.0,77.0,31,м,преподаватель,199000,True
9985,Фокин Эрик,187.0,65.0,70,м,студент,317000,False
9986,Смирнов Лукьян,169.0,57.0,67,м,продавец,185000,False
9987,Панфилов Захар,190.0,60.0,73,м,автослесарь,184000,True
9988,Бобылёв Юлий,190.0,78.0,33,м,студент,269000,True
9989,Ершов Арсен,193.0,76.0,47,м,врач,220000,True
9991,Тимофеев Аким,189.0,106.0,85,м,студент,319000,False
9992,Вишняков Константин,173.0,66.0,88,м,автослесарь,186000,False
9993,Мартынов Андрей,189.0,58.0,40,м,инженер,201000,True
9994,Рыбаков Руслан,188.0,105.0,76,м,сантехник,458000,True
9995,Никитин Виссарион,171.0,98.0,54,м,студент,69000,True
9996,Мышкин Осип,186.0,105.0,20,м,автослесарь,271000,False
9997,Кононов Флор,187.0,59.0,39,м,продавец,206000,True
9999,Игнатьев Евстахий,183.0,107.0,20,м,преподаватель,23000,False
10000,Семёновa Аэлита,178.0,56.0,18,ж,бухгалтер,350000,False
10001,Кирилловa Валентина,180.0,60.0,26,ж,бухгалтер,105000,True
10002,Зуевa Янина,178.0,45.0,33,ж,автослесарь,40000,True
10003,Лукинa Вита,170.0,60.0,32,ж,инженер,128000,False
10004,Носовa Лилия,180.0,67.0,29,ж,автослесарь,20000,True
10005,Дмитриевa Иванна,155.0,66.0,71,ж,продавец,182000,True
10006,Иванковa Яна,169.0,79.0,28,ж,сантехник,174000,True
10007,Казаковa Домника,157.0,47.0,72,ж,бухгалтер,377000,False
10008,Марковa Злата,169.0,50.0,39,ж,автослесарь,454000,False
10009,Петровa Илга,180.0,78.0,29,ж,продавец,383000,False
10010,Кошелевa Пелагея,178.0,51.0,69,ж,студент,280000,True
10011,Назаровa Эльвира,158.0,53.0,63,ж,бухгалтер,36000,True
10012,Логиновa Милана,155.0,41.0,28,ж,продавец,188000,True
10013,Щербаковa Инесса,179.0,68.0,47,ж,инженер,336000,False
10014,Якушевa Влада,162.0,76.0,63,ж,программист,206000,False
10015,Никитинa Нинель,174.0,62.0,21,ж,автослесарь,157000,True
10017,Зайцевa Лолита,176.0,43.0,43,ж,врач,174000,True
10018,Васильевa Валерия,176.0,44.0,49,ж,студент,319000,False
10019,Кондратьевa Илона,180.0,49.0,28,ж,бухгалтер,290000,True
10020,Никифоровa Агния,180.0,62.0,70,ж,инженер,197000,False
10022,Фёдоровa Агата,184.0,46.0,37,ж,автослесарь,445000,False
10023,Галкинa Милица,182.0,69.0,35,ж,преподаватель,56000,True
10024,Яковлевa Роза,182.0,43.0,24,ж,инженер,320000,True
10025,Молчановa Ираида,155.0,72.0,73,ж,студент,265000,True
10026,Лапинa Радмила,160.0,78.0,85,ж,преподаватель,223000,False
10027,Ждановa Ванда,157.0,63.0,76,ж,инженер,475000,False
10029,Кудрявцевa Ефросинья,172.0,62.0,19,ж,сантехник,383000,False
10030,Ивановa Агафия,181.0,51.0,87,ж,автослесарь,77000,False
10031,Фадеевa Лукерья,167.0,59.0,64,ж,автослесарь,192000,False
10032,Вороновa Аврора,181.0,64.0,34,ж,преподаватель,387000,False
10033,Воронцовa Антонина,163.0,47.0,51,ж,преподаватель,201000,True
10035,Даниловa Кира,179.0,48.0,84,ж,студент,195000,False
10036,Шашковa Руслана,173.0,69.0,26,ж,бухгалтер,52000,False
10037,Князевa Ирина,170.0,47.0,74,ж,автослесарь,52000,True
10038,Ершовa Юния,181.0,55.0,48,ж,бухгалтер,132000,False
10039,Горбачёвa Альбина,155.0,65.0,53,ж,программист,297000,False
10040,Брагинa Ия,170.0,46.0,81,ж,врач,263000,False
10041,Медведевa Кристина,165.0,44.0,45,ж,преподаватель,79000,False
10042,Романовa Аполлинария,170.0,65.0,69,ж,сантехник,399000,False
10044,Мельниковa Анисья,157.0,42.0,54,ж,продавец,453000,False
10045,Красильниковa Павлина,157.0,74.0,23,ж,сантехник,97000,False
10046,Гавриловa Анфиса,179.0,77.0,46,ж,студент,234000,False
10048,Мельниковa Капитолина,171.0,49.0,84,ж,программист,268000,True
10049,Петровa Каролина,158.0,52.0,88,ж,студент,261000,True
10050,Быковa Ева,171.0,42.0,19,ж,инженер,446000,True
10051,Терентьевa Виола,167.0,51.0,79,ж,студент,129000,False
10052,Щукинa Полина,172.0,56.0,83,ж,продавец,414000,True
10053,Марковa Валерия,170.0,67.0,37,ж,студент,365000,False
10054,Шараповa Анжелика,155.0,59.0,86,ж,бухгалтер,473000,True
10055,Селиверстовa Ульяна,171.0,67.0,78,ж,автослесарь,289000,True
10056,Гуляевa Аполлинария,160.0,40.0,66,ж,преподаватель,410000,True
10057,Лукинa Клара,158.0,60.0,83,ж,врач,91000,False
10058,Исаевa Нелли,178.0,58.0,42,ж,студент,60000,True
10060,Афанасьевa Василина,160.0,43.0,85,ж,инженер,267000,True
10061,Богдановa Александрина,160.0,79.0,40,ж,инженер,411000,True
10062,Федосеевa Алсу,164.0,58.0,49,ж,инженер,80000,True
10063,Мишинa Нора,171.0,62.0,75,ж,врач,193000,True
10064,Тихоновa Павлина,178.0,41.0,82,ж,преподаватель,352000,False
10065,Куликовa Злата,171.0,54.0,58,ж,программист,448000,True
10067,Никитинa Роксана,179.0,65.0,32,ж,студент,151000,False
10068,Савельевa Руслана,175.0,68.0,26,ж,инженер,216000,False
10070,Гусевa Василиса,170.0,66.0,51,ж,программист,389000,False
10071,Нестеровa Виола,171.0,63.0,44,ж,программист,44000,True
10072,Меркушевa Светлана,163.0,47.0,18,ж,бухгалтер,224000,False
10073,Брагинa Алекса,177.0,41.0,51,ж,продавец,237000,True
10074,Ситниковa Элеонора,157.0,65.0,53,ж,студент,50000,False
10075,Власовa Нонна,156.0,41.0,59,ж,автослесарь,310000,True
10076,Архиповa Камилла,164.0,73.0,57,ж,программист,428000,False
10077,Кудрявцевa Клавдия,174.0,77.0,81,ж,автослесарь,427000,False
10078,Абрамовa Ада,170.0,65.0,80,ж,инженер,127000,False
10079,Ореховa Милана,184.0,64.0,29,ж,студент,248000,False
10080,Мухинa Магдалина,157.0,72.0,87,ж,автослесарь,270000,True
